,Unnamed: 0,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode,n_high,n_low,K,D,overbought_K,overbought_D,oversold_K,oversold_D,overbought,oversold,signal,signal_sanitized
433,433,2023-10-03T00:00:00,3166.1,3227.8,3162.0,3166.85,1219145,ASIANPAINT,236,3334.8,3134.0,16.359561752987986,12.789313639029347,0,0,1,1,0,1,3.5702481139586393,1
434,434,2023-10-04T00:00:00,3164.95,3189.0,3151.35,3169.9,892584,ASIANPAINT,236,3334.8,3134.0,17.87848605577692,15.903054448871211,0,0,1,1,0,1,1.97543160690571,1
435,435,2023-10-05T00:00:00,3210.0,3232.1,3174.3,3206.25,1002610,ASIANPAINT,236,3334.8,3134.0,35.981075697211125,23.40637450199203,0,0,0,0,0,0,0.0,1
436,436,2023-10-06T00:00:00,3214.75,3217.0,3190.0,3195.75,814257,ASIANPAINT,236,3334.8,3134.0,30.751992031872483,28.20385126162019,0,0,0,0,0,0,0.0,1
437,437,2023-10-09T00:00:00,3140.05,3163.0,3132.7,3152.8,700012,ASIANPAINT,236,3334.8,3132.7,9.945571499257955,25.559546409447204,0,0,1,0,0,0,-0.0,1
438,438,2023-10-10T00:00:00,3150.0,3164.9,3140.05,3151.5,847367,ASIANPAINT,236,3334.8,3132.7,9.302325581395422,16.666629704175303,0,0,1,1,0,1,-7.364304122779881,0
439,439,2023-10-11T00:00:00,3169.0,3185.0,3152.05,3163.9,1025317,ASIANPAINT,236,3334.8,3132.7,15.43790202869877,11.561933036450732,0,0,1,1,0,1,3.8759689922480387,1
440,440,2023-10-12T00:00:00,3186.0,3188.5,3150.05,3159.1,992531,ASIANPAINT,236,3334.8,3132.7,13.06284017812966,12.601022596074634,0,0,1,1,0,1,0.4618175820550263,1
441,441,2023-10-13T00:00:00,3150.0,3172.0,3128.25,3148.8,854688,ASIANPAINT,236,3334.8,3128.25,9.949164851125715,12.81663568598473,0,0,1,1,0,1,-2.8674708348590148,0
442,442,2023-10-16T00:00:00,3124.0,3128.0,3096.1,3112.05,853011,ASIANPAINT,236,3324.9,3096.1,6.9711538461539595,9.994386291803128,0,0,1,1,0,1,-3.0232324456491684,0
443,443,2023-10-17T00:00:00,3137.0,3137.0,3091.8,3113.55,792640,ASIANPAINT,236,3309.0,3091.8,10.013812154696142,8.978043617325289,0,0,1,1,0,1,1.0357685373708527,1
444,444,2023-10-18T00:00:00,3110.0,3115.2,3090.0,3096.45,481985,ASIANPAINT,236,3289.0,3090.0,3.2412060301506624,6.742057343666938,0,0,1,1,0,1,-3.500851313516276,0
445,445,2023-10-19T00:00:00,3087.7,3110.9,3076.1,3101.8,568124,ASIANPAINT,236,3232.1,3076.1,16.47435897435915,9.909792386402001,0,0,1,1,0,1,6.564566587957147,1
446,446,2023-10-20T00:00:00,3092.5,3115.1,3064.55,3105.85,711434,ASIANPAINT,236,3232.1,3064.55,24.649358400477347,14.788307801662404,0,0,0,1,0,0,0.0,1
447,447,2023-10-23T00:00:00,3096.05,3108.9,3064.0,3072.0,374476,ASIANPAINT,236,3232.1,3064.0,4.759071980963714,15.294263118600085,0,0,1,1,0,1,-10.535191137636371,0
448,448,2023-10-25T00:00:00,3093.4,3108.0,3052.0,3060.8,669290,ASIANPAINT,236,3232.1,3052.0,4.886174347584778,11.431534909675298,0,0,1,1,0,1,-6.5453605620905195,0
449,449,2023-10-26T00:00:00,3051.1,3055.0,2940.0,2960.3,1834111,ASIANPAINT,236,3217.0,2940.0,7.328519855595734,5.6579220613814245,0,0,1,1,0,1,1.6705977942143093,1
450,450,2023-10-27T00:00:00,2932.8,2974.65,2931.0,2955.15,1708185,ASIANPAINT,236,3188.5,2931.0,9.378640776699065,7.197778326626543,0,0,1,1,0,1,2.1808624500725218,1
451,451,2023-10-30T00:00:00,2974.0,2991.95,2939.1,2967.1,878885,ASIANPAINT,236,3188.5,2931.0,14.01941747572812,10.242192702674323,0,0,1,1,0,1,3.7772247730537973,1
452,452,2023-10-31T00:00:00,2969.0,3012.75,2966.0,2995.7,1152306,ASIANPAINT,236,3188.5,2931.0,25.12621359223294,16.174757281553394,0,0,0,1,0,0,0.0,1
453,453,2023-11-01T00:00:00,2997.95,3008.9,2930.0,2934.55,1029990,ASIANPAINT,236,3188.5,2930.0,1.7601547388782135,13.635261935613107,0,0,1,1,0,1,-11.875107196734893,0
454,454,2023-11-02T00:00:00,2961.05,2962.0,2934.0,2955.4,900125,ASIANPAINT,236,3172.0,2930.0,10.49586776859508,12.46074536656876,0,0,1,1,0,1,-1.9648775979736808,0
455,455,2023-11-03T00:00:00,2957.0,2982.9,2942.0,2977.85,715997,ASIANPAINT,236,3137.0,2930.0,23.11594202898546,11.790654845486268,0,0,0,1,0,0,0.0,1
456,456,2023-11-06T00:00:00,2998.0,3034.05,2983.85,3029.3,620959,ASIANPAINT,236,3137.0,2930.0,47.97101449275371,27.194274763444767,0,0,0,0,0,0,0.0,1
457,457,2023-11-07T00:00:00,3029.3,3038.95,3002.2,3033.35,757998,ASIANPAINT,236,3115.2,2930.0,55.80453563714904,42.297164052962756,0,0,0,0,0,0,0.0,1
458,458,2023-11-08T00:00:00,3058.0,3098.95,3046.2,3095.25,783400,ASIANPAINT,236,3115.1,2930.0,89.27606699081582,64.35053904023954,1,0,0,0,0,0,0.0,1
459,459,2023-11-09T00:00:00,3100.0,3111.4,3074.05,3080.2,849702,ASIANPAINT,236,3115.1,2930.0,81.1453268503511,75.40864315943867,1,0,0,0,0,0,0.0,1
460,460,2023-11-10T00:00:00,3070.0,3085.0,3040.1,3076.45,364232,ASIANPAINT,236,3111.4,2930.0,80.73318632855553,83.71819338990751,1,1,0,0,1,0,-0.0,1
461,461,2023-11-12T00:00:00,3099.95,3100.0,3090.0,3098.15,85178,ASIANPAINT,236,3111.4,2930.0,92.69570011025358,84.85807109638675,1,1,0,0,1,0,0.0,1
462,462,2023-11-13T00:00:00,3098.0,3098.0,3065.0,3085.6,405941,ASIANPAINT,236,3111.4,2930.0,85.77728776185216,86.40205806688711,1,1,0,0,1,0,-0.0,1
463,463,2023-11-15T00:00:00,3085.7,3118.85,3078.7,3116.2,700017,ASIANPAINT,236,3118.85,2930.0,98.59676992321944,92.35658593177509,1,1,0,0,1,0,0.0,1
464,464,2023-11-16T00:00:00,3119.0,3140.9,3097.6,3130.3,675454,ASIANPAINT,236,3140.9,2930.0,94.9739212897108,93.11599299159415,1,1,0,0,1,0,0.0,1
465,465,2023-11-17T00:00:00,3150.0,3228.25,3145.65,3168.9,1430175,ASIANPAINT,236,3228.25,2930.0,80.10058675607713,91.22375932300247,1,1,0,0,1,0,-0.0,1
466,466,2023-11-20T00:00:00,3168.9,3171.9,3132.0,3140.35,406431,ASIANPAINT,236,3228.25,2930.0,70.52808046940484,81.86752950506428,0,1,0,0,0,0,-0.0,1
467,467,2023-11-21T00:00:00,3156.9,3156.9,3127.0,3133.25,409069,ASIANPAINT,236,3228.25,2934.0,67.714528462192,72.78106522922468,0,0,0,0,0,0,-0.0,1
468,468,2023-11-22T00:00:00,3140.0,3157.0,3121.2,3133.0,489889,ASIANPAINT,236,3228.25,2942.0,66.72489082969432,68.3224999204304,0,0,0,0,0,0,-0.0,1
469,469,2023-11-23T00:00:00,3148.0,3171.4,3115.15,3122.95,792460,ASIANPAINT,236,3228.25,2983.85,56.91489361702122,63.78477096963587,0,0,0,0,0,0,-0.0,1
470,470,2023-11-24T00:00:00,3118.0,3139.8,3111.0,3136.15,756329,ASIANPAINT,236,3228.25,3002.2,59.25680159256809,60.96552867976123,0,0,0,0,0,0,-0.0,1
471,471,2023-11-28T00:00:00,3141.15,3160.0,3136.15,3148.35,647883,ASIANPAINT,236,3228.25,3040.1,57.53388254052615,57.901859250038505,0,0,0,0,0,0,-0.0,1
472,472,2023-11-29T00:00:00,3148.35,3170.0,3142.0,3148.35,620725,ASIANPAINT,236,3228.25,3040.1,57.53388254052615,58.108188891206815,0,0,0,0,0,0,-0.0,1
473,473,2023-11-30T00:00:00,3148.35,3153.95,3108.35,3119.9,1793116,ASIANPAINT,236,3228.25,3040.1,42.41296837629559,52.493577819115984,0,0,0,0,0,0,-0.0,1
474,474,2023-12-01T00:00:00,3146.95,3190.6,3140.25,3173.4,960196,ASIANPAINT,236,3228.25,3065.0,66.40122511485457,55.44935867722546,0,0,0,0,0,0,0.0,1
475,475,2023-12-04T00:00:00,3190.0,3204.45,3166.5,3194.55,1018189,ASIANPAINT,236,3228.25,3065.0,79.35681470137837,62.723669397509525,0,0,0,0,0,0,0.0,1
476,476,2023-12-05T00:00:00,3197.0,3247.65,3180.0,3226.25,1005550,ASIANPAINT,236,3247.65,3078.7,87.33353063036398,77.69719014886566,1,0,0,0,0,0,0.0,1
477,477,2023-12-06T00:00:00,3265.0,3289.0,3232.95,3252.55,1229158,ASIANPAINT,236,3289.0,3097.6,80.95611285266467,82.54881939480235,1,1,0,0,1,0,-0.0,1
478,478,2023-12-07T00:00:00,3284.0,3299.95,3246.85,3251.8,1071725,ASIANPAINT,236,3299.95,3108.35,74.86951983298556,81.05305443867142,0,1,0,0,0,0,-0.0,1
479,479,2023-12-08T00:00:00,3255.0,3269.8,3227.8,3232.0,895852,ASIANPAINT,236,3299.95,3108.35,64.53549060542805,73.45370776369278,0,0,0,0,0,0,-0.0,1
480,480,2023-12-11T00:00:00,3230.0,3245.0,3185.5,3233.0,910426,ASIANPAINT,236,3299.95,3108.35,65.05741127348651,68.15414057063339,0,0,0,0,0,0,-0.0,1
481,481,2023-12-12T00:00:00,3228.0,3257.05,3210.0,3224.75,1019030,ASIANPAINT,236,3299.95,3108.35,60.751565762004255,63.448155880306295,0,0,0,0,0,0,-0.0,1
482,482,2023-12-13T00:00:00,3240.0,3254.95,3190.3,3243.65,1052079,ASIANPAINT,236,3299.95,3108.35,70.6158663883091,65.4749478079333,0,0,0,0,0,0,0.0,1
483,483,2023-12-14T00:00:00,3255.0,3258.6,3218.0,3241.35,923107,ASIANPAINT,236,3299.95,3108.35,69.41544885177456,66.92762700069598,0,0,0,0,0,0,0.0,1
484,484,2023-12-15T00:00:00,3250.0,3326.35,3242.0,3313.9,1631687,ASIANPAINT,236,3326.35,3108.35,94.28899082568816,78.10676868859063,1,0,0,0,0,0,0.0,1
485,485,2023-12-18T00:00:00,3313.0,3335.8,3296.0,3332.05,911936,ASIANPAINT,236,3335.8,3108.35,98.35128599692241,87.35190855812839,1,1,0,0,1,0,0.0,1
486,486,2023-12-19T00:00:00,3335.95,3353.9,3300.15,3336.05,780448,ASIANPAINT,236,3353.9,3108.35,92.73060476481373,95.12362719580813,1,1,0,0,1,0,-0.0,1
487,487,2023-12-20T00:00:00,3336.05,3359.95,3282.65,3297.15,979762,ASIANPAINT,236,3359.95,3140.25,71.41556668183897,87.49915248119173,0,1,0,0,0,0,-0.0,1
488,488,2023-12-21T00:00:00,3280.0,3320.0,3271.85,3302.95,1585879,ASIANPAINT,236,3359.95,3166.5,70.53502196950113,78.2270644720513,0,0,0,0,0,0,-0.0,1
489,489,2023-12-22T00:00:00,3309.9,3350.8,3287.0,3341.3,930563,ASIANPAINT,236,3359.95,3180.0,89.63601000277875,77.19553288470628,1,0,0,0,0,0,0.0,1
490,490,2023-12-26T00:00:00,3349.95,3391.9,3345.2,3383.35,600190,ASIANPAINT,236,3391.9,3185.5,95.8575581395348,85.3428633706049,1,1,0,0,1,0,0.0,1
491,491,2023-12-27T00:00:00,3381.05,3409.95,3354.0,3404.45,837182,ASIANPAINT,236,3409.95,3185.5,97.54956560481176,94.34771124904178,1,1,0,0,1,0,0.0,1
492,492,2023-12-28T00:00:00,3405.0,3419.95,3373.05,3397.25,779250,ASIANPAINT,236,3419.95,3185.5,90.31776498187254,94.57496290873972,1,1,0,0,1,0,-0.0,1
493,493,2023-12-29T00:00:00,3410.0,3422.95,3383.9,3402.4,615676,ASIANPAINT,236,3422.95,3185.5,91.34554643082764,93.07095900583732,1,1,0,0,1,0,-0.0,1
494,494,2024-01-01T00:00:00,3403.0,3411.8,3389.15,3396.1,283951,ASIANPAINT,236,3422.95,3190.3,88.45905867182464,90.04079002817495,1,1,0,0,1,0,-0.0,1
495,495,2024-01-02T00:00:00,3396.0,3398.9,3345.0,3391.35,552394,ASIANPAINT,236,3422.95,3190.3,86.4173651407694,88.74065674780725,1,1,0,0,1,0,-0.0,1
496,496,2024-01-03T00:00:00,3391.35,3399.0,3365.0,3373.6,379131,ASIANPAINT,236,3422.95,3218.0,75.92095633081242,83.59912671446882,0,1,0,0,0,0,-0.0,1
497,497,2024-01-04T00:00:00,3372.0,3401.25,3363.8,3379.95,777127,ASIANPAINT,236,3422.95,3242.0,76.23652942801877,79.52495029986687,0,0,0,0,0,0,-0.0,1
498,498,2024-01-05T00:00:00,3379.95,3380.4,3348.0,3355.55,416956,ASIANPAINT,236,3422.95,3271.85,55.39377895433509,69.18375490438878,0,0,0,0,0,0,-0.0,1
499,499,2024-01-08T00:00:00,3355.0,3376.5,3294.85,3298.4,545884,ASIANPAINT,236,3422.95,3271.85,17.571144937127862,49.73381777316059,0,0,1,0,0,0,-0.0,1
500,500,2024-01-09T00:00:00,3310.0,3315.0,3262.25,3267.5,670704,ASIANPAINT,236,3422.95,3262.25,3.2669570628500346,25.41062698477101,0,0,1,0,0,0,-0.0,1
501,501,2024-01-10T00:00:00,3292.0,3293.0,3258.2,3286.85,691087,ASIANPAINT,236,3422.95,3258.2,17.389984825493226,12.742695608490388,0,0,1,1,0,1,4.647289217002838,1
502,502,2024-01-11T00:00:00,3286.85,3309.2,3270.7,3288.2,537469,ASIANPAINT,236,3422.95,3258.2,18.20940819423369,12.955450027525664,0,0,1,1,0,1,5.253958166708024,1
503,503,2024-01-12T00:00:00,3294.95,3294.95,3244.0,3277.8,673004,ASIANPAINT,236,3422.95,3244.0,18.887957530036445,18.162450183254467,0,0,1,1,0,1,0.7255073467819777,1
504,504,2024-01-15T00:00:00,3282.2,3287.2,3258.6,3273.9,728116,ASIANPAINT,236,3422.95,3244.0,16.7085778150322,17.935314513100792,0,0,1,1,0,1,-1.226736698068592,0
505,505,2024-01-16T00:00:00,3274.95,3320.0,3273.9,3296.9,748215,ASIANPAINT,236,3422.95,3244.0,29.561329980441545,21.719288441836742,0,0,0,0,0,0,0.0,1
506,506,2024-01-17T00:00:00,3294.1,3304.35,3193.05,3242.3,2239241,ASIANPAINT,236,3422.95,3193.05,21.422357546759496,22.564088447411095,0,0,0,0,0,0,-0.0,1
507,507,2024-01-18T00:00:00,3257.95,3257.95,3048.6,3163.85,1979174,ASIANPAINT,236,3411.8,3048.6,31.731828193832577,27.571838573677883,0,0,0,0,0,0,0.0,1
508,508,2024-01-19T00:00:00,3177.8,3201.55,3148.6,3165.85,936201,ASIANPAINT,236,3401.25,3048.6,33.24826315043243,28.800816297008183,0,0,0,0,0,0,0.0,1
509,509,2024-01-20T00:00:00,3179.9,3189.2,3130.35,3138.8,275937,ASIANPAINT,236,3401.25,3048.6,25.577768325535303,30.185953223266782,0,0,0,0,0,0,-0.0,1
510,510,2024-01-23T00:00:00,3087.55,3109.0,3021.55,3054.7,2365225,ASIANPAINT,236,3401.25,3021.55,8.730576771135015,22.51886941570093,0,0,1,0,0,0,-0.0,1
511,511,2024-01-24T00:00:00,3055.0,3055.0,2976.1,2999.45,2665932,ASIANPAINT,236,3380.4,2976.1,5.775414296314593,13.361253130994983,0,0,1,1,0,1,-7.58583883468039,0
512,512,2024-01-25T00:00:00,3010.05,3016.0,2942.3,2949.2,2001961,ASIANPAINT,236,3376.5,2942.3,1.5891294334407275,5.3650401669634595,0,0,1,1,0,1,-3.775910733522732,0
513,513,2024-01-29T00:00:00,2940.05,2988.45,2940.05,2976.05,1862723,ASIANPAINT,236,3320.0,2940.05,9.474930911962105,5.613158213905822,0,0,1,1,0,1,3.8617726980562823,1
514,514,2024-01-30T00:00:00,2990.0,3005.0,2951.05,2954.1,1273188,ASIANPAINT,236,3320.0,2940.05,3.6978549809184718,4.920638442107115,0,0,1,1,0,1,-1.222783461188643,0
515,515,2024-01-31T00:00:00,2966.0,2971.9,2948.05,2957.85,1771244,ASIANPAINT,236,3320.0,2940.05,4.684826950914524,5.9525376145983815,0,0,1,1,0,1,-1.2677106636838573,0
516,516,2024-02-01T00:00:00,2961.0,2972.85,2919.95,2929.35,3006472,ASIANPAINT,236,3320.0,2919.95,2.3497062867141825,3.5774627395157403,0,0,1,1,0,1,-1.2277564528015579,0
517,517,2024-02-02T00:00:00,2950.0,2962.35,2924.05,2936.3,1881911,ASIANPAINT,236,3320.0,2919.95,4.086989126359295,3.7071741213293485,0,0,1,1,0,1,0.37981500502994603,1
518,518,2024-02-05T00:00:00,2950.0,2965.0,2912.0,2917.35,923435,ASIANPAINT,236,3320.0,2912.0,1.3112745098038994,2.5826566409591396,0,0,1,1,0,1,-1.2713821311552402,0
519,519,2024-02-06T00:00:00,2931.0,2947.0,2902.65,2930.95,1471312,ASIANPAINT,236,3304.35,2902.65,7.045058501369116,4.147774045844117,0,0,1,1,0,1,2.897284455524999,1
520,520,2024-02-07T00:00:00,2957.0,3002.95,2936.05,2981.15,1134012,ASIANPAINT,236,3257.95,2902.65,22.094005066141307,10.150112692438121,0,0,0,1,0,0,0.0,1
521,521,2024-02-08T00:00:00,2999.75,2999.75,2919.8,2929.6,1633654,ASIANPAINT,236,3201.55,2902.65,9.016393442622887,12.718485670044451,0,0,1,1,0,1,-3.7020922274215646,0
522,522,2024-02-09T00:00:00,2930.0,2959.0,2910.55,2951.65,1144765,ASIANPAINT,236,3189.2,2902.65,17.09998255103823,16.07012701993416,0,0,1,1,0,1,1.0298555311040722,1
523,523,2024-02-12T00:00:00,2951.65,2964.95,2920.05,2953.8,614469,ASIANPAINT,236,3109.0,2902.65,24.787981584686268,16.968119192782478,0,0,0,1,0,0,0.0,1
524,524,2024-02-13T00:00:00,2964.95,2981.25,2945.7,2971.6,717118,ASIANPAINT,236,3055.0,2902.65,45.25763045618632,29.048531530636954,0,0,0,0,0,0,0.0,1
525,525,2024-02-14T00:00:00,2969.9,2980.8,2936.05,2976.4,750339,ASIANPAINT,236,3016.0,2902.65,65.06396118217914,45.03652440768392,0,0,0,0,0,0,0.0,1
526,526,2024-02-15T00:00:00,2980.0,3024.5,2967.45,3016.55,1068730,ASIANPAINT,236,3024.5,2902.65,93.47558473533047,67.93239212456533,1,0,0,0,0,0,0.0,1
527,527,2024-02-16T00:00:00,3035.0,3035.0,3000.0,3007.9,1179473,ASIANPAINT,236,3035.0,2902.65,79.52398942198721,79.3545117798323,0,0,0,0,0,0,0.0,1
528,528,2024-02-19T00:00:00,3007.9,3018.7,2987.5,2998.1,560700,ASIANPAINT,236,3035.0,2902.65,72.11938043067615,81.70631819599795,0,1,0,0,0,0,-0.0,1
529,529,2024-02-20T00:00:00,2998.1,3017.1,2972.1,3011.65,729371,ASIANPAINT,236,3035.0,2902.65,82.35738571968271,78.0002518574487,1,0,0,0,0,0,0.0,1
530,530,2024-02-21T00:00:00,3012.05,3026.75,2983.5,3001.8,927130,ASIANPAINT,236,3035.0,2902.65,74.91499811106925,76.46392142047605,0,0,0,0,0,0,-0.0,1
531,531,2024-02-22T00:00:00,2983.0,3027.2,2932.1,3017.4,2615821,ASIANPAINT,236,3035.0,2902.65,86.70192670948249,81.32477018007818,1,1,0,0,1,0,0.0,1
532,532,2024-02-23T00:00:00,2999.0,3005.0,2966.2,2985.95,1650523,ASIANPAINT,236,3035.0,2902.65,62.93917642614264,74.85203374889814,0,0,0,0,0,0,-0.0,1
533,533,2024-02-26T00:00:00,2920.0,2930.0,2847.8,2868.45,3524491,ASIANPAINT,236,3035.0,2847.8,11.030982905982722,53.5573620138693,0,0,1,0,0,0,-0.0,1
534,534,2024-02-27T00:00:00,2855.0,2870.0,2850.1,2859.55,1296180,ASIANPAINT,236,3035.0,2847.8,6.276709401709407,26.748956244611605,0,0,1,0,0,0,-0.0,1
535,535,2024-02-28T00:00:00,2850.15,2859.4,2785.5,2794.35,2472196,ASIANPAINT,236,3035.0,2785.5,3.547094188376717,6.95159549868963,0,0,1,1,0,1,-3.4045013103129134,0
536,536,2024-02-29T00:00:00,2785.0,2838.0,2776.75,2821.9,2284424,ASIANPAINT,236,3035.0,2776.75,17.48305905130691,9.102287547131025,0,0,1,1,0,1,8.380771504175884,1
537,537,2024-03-01T00:00:00,2832.9,2845.95,2815.05,2831.75,978174,ASIANPAINT,236,3035.0,2776.75,21.297192642787998,14.109115294157222,0,0,0,1,0,0,0.0,1
538,538,2024-03-02T00:00:00,2840.0,2862.1,2836.05,2849.8,89988,ASIANPAINT,236,3035.0,2776.75,28.286544046466673,22.355598580187205,0,0,0,0,0,0,0.0,1
539,539,2024-03-04T00:00:00,2860.0,2860.95,2828.0,2831.75,971299,ASIANPAINT,236,3035.0,2776.75,21.297192642787998,23.626976444014236,0,0,0,0,0,0,-0.0,1
540,540,2024-03-05T00:00:00,2834.0,2834.85,2805.0,2820.4,736381,ASIANPAINT,236,3035.0,2776.75,16.902226524685418,22.16198773798004,0,0,1,0,0,0,-0.0,1
541,541,2024-03-06T00:00:00,2827.95,2839.0,2777.75,2827.3,1723066,ASIANPAINT,236,3027.2,2776.75,20.183669395088927,19.46102952085413,0,0,0,1,0,0,0.0,1
542,542,2024-03-07T00:00:00,2825.0,2894.0,2825.0,2870.55,1564364,ASIANPAINT,236,3027.2,2776.75,37.45258534637662,24.846160422050335,0,0,0,0,0,0,0.0,1
543,543,2024-03-11T00:00:00,2895.55,2896.55,2853.1,2876.85,866546,ASIANPAINT,236,3027.2,2776.75,39.96805749650628,32.53477074599062,0,0,0,0,0,0,0.0,1
544,544,2024-03-12T00:00:00,2880.0,2899.9,2865.45,2876.15,663186,ASIANPAINT,236,3027.2,2776.75,39.68856059093638,39.036401144606444,0,0,0,0,0,0,0.0,1
545,545,2024-03-13T00:00:00,2878.6,2887.25,2835.0,2860.15,955841,ASIANPAINT,236,3005.0,2776.75,36.53888280394308,38.73183363046193,0,0,0,0,0,0,-0.0,1
546,546,2024-03-14T00:00:00,2860.0,2898.05,2841.0,2892.25,1381741,ASIANPAINT,236,2930.0,2776.75,75.36704730831974,50.53149690106642,0,0,0,0,0,0,0.0,1
547,547,2024-03-15T00:00:00,2895.0,2896.95,2850.0,2867.55,1356226,ASIANPAINT,236,2899.9,2776.75,73.731222086886,61.87905073304963,0,0,0,0,0,0,0.0,1
548,548,2024-03-18T00:00:00,2866.0,2866.0,2817.25,2846.5,940424,ASIANPAINT,236,2899.9,2776.75,56.63824604141287,68.5788384788729,0,0,0,0,0,0,-0.0,1
549,549,2024-03-19T00:00:00,2840.0,2840.0,2801.0,2815.1,1199135,ASIANPAINT,236,2899.9,2776.75,31.14088509947209,53.83678440925701,0,0,0,0,0,0,-0.0,1
550,550,2024-03-20T00:00:00,2815.1,2837.05,2797.55,2824.9,818910,ASIANPAINT,236,2899.9,2777.75,38.60008186655756,42.126404335814186,0,0,0,0,0,0,-0.0,1
551,551,2024-03-21T00:00:00,2845.0,2845.4,2806.0,2821.15,1167680,ASIANPAINT,236,2899.9,2777.75,35.53008595988543,35.090350975305036,0,0,0,0,0,0,0.0,1
552,552,2024-03-22T00:00:00,2821.15,2855.15,2808.0,2841.5,1652689,ASIANPAINT,236,2899.9,2777.75,52.189930413426076,42.106699413289704,0,0,0,0,0,0,0.0,1
553,553,2024-03-26T00:00:00,2820.0,2844.15,2810.0,2814.65,1372390,ASIANPAINT,236,2899.9,2777.75,30.208759721653756,39.30959203165511,0,0,0,0,0,0,-0.0,1
554,554,2024-03-27T00:00:00,2817.95,2842.85,2817.7,2830.5,1156231,ASIANPAINT,236,2899.9,2777.75,43.18460908718785,41.86109974075591,0,0,0,0,0,0,0.0,1
555,555,2024-03-28T00:00:00,2835.05,2868.0,2819.0,2846.75,1864623,ASIANPAINT,236,2899.9,2797.55,48.070346849047255,40.4879052192963,0,0,0,0,0,0,0.0,1
556,556,2024-04-01T00:00:00,2860.95,2886.45,2852.35,2871.0,558086,ASIANPAINT,236,2899.9,2797.55,71.76355642403506,54.33950412009006,0,0,0,0,0,0,0.0,1
557,557,2024-04-02T00:00:00,2874.05,2892.4,2856.0,2874.2,562473,ASIANPAINT,236,2899.9,2797.55,74.89008304836317,64.90799544048184,0,0,0,0,0,0,0.0,1
558,558,2024-04-03T00:00:00,2845.0,2884.55,2845.0,2869.35,816676,ASIANPAINT,236,2898.05,2797.55,71.44278606965148,72.69880851401659,0,0,0,0,0,0,-0.0,1
559,559,2024-04-04T00:00:00,2870.0,2943.25,2851.25,2918.3,1831347,ASIANPAINT,236,2943.25,2797.55,82.87577213452309,76.40288041751258,1,0,0,0,0,0,0.0,1
560,560,2024-04-05T00:00:00,2924.0,2927.75,2880.0,2883.45,1155672,ASIANPAINT,236,2943.25,2797.55,58.95676046671225,71.09177289029562,0,0,0,0,0,0,-0.0,1
561,561,2024-04-08T00:00:00,2908.0,2908.95,2873.8,2892.0,570695,ASIANPAINT,236,2943.25,2797.55,64.824982841455,68.88583848089678,0,0,0,0,0,0,-0.0,1
562,562,2024-04-09T00:00:00,2893.0,2916.45,2845.0,2857.15,1017670,ASIANPAINT,236,2943.25,2797.55,40.90597117364447,54.89590482727058,0,0,0,0,0,0,-0.0,1
563,563,2024-04-10T00:00:00,2883.3,2899.1,2858.0,2896.75,740495,ASIANPAINT,236,2943.25,2797.55,68.08510638297868,57.938686799359395,0,0,0,0,0,0,0.0,1
564,564,2024-04-12T00:00:00,2890.0,2893.0,2845.0,2854.5,1766311,ASIANPAINT,236,2943.25,2806.0,35.33697632058288,48.10935129240202,0,0,0,0,0,0,-0.0,1
565,565,2024-04-15T00:00:00,2830.2,2853.5,2812.35,2844.4,884519,ASIANPAINT,236,2943.25,2808.0,26.913123844732045,43.44506884943121,0,0,0,0,0,0,-0.0,1
566,566,2024-04-16T00:00:00,2827.65,2841.45,2820.0,2830.0,911249,ASIANPAINT,236,2943.25,2810.0,15.0093808630394,25.75316034278478,0,0,1,0,0,0,-0.0,1
567,567,2024-04-18T00:00:00,2855.0,2859.2,2800.1,2807.7,1732434,ASIANPAINT,236,2943.25,2800.1,5.309116311561232,15.743873673110903,0,0,1,1,0,1,-10.434757361549671,0
568,568,2024-04-19T00:00:00,2790.0,2822.1,2766.15,2808.55,1337807,ASIANPAINT,236,2943.25,2766.15,23.941276115189222,14.753257763263294,0,0,0,1,0,0,0.0,1
569,569,2024-04-22T00:00:00,2846.6,2846.6,2814.05,2841.85,676040,ASIANPAINT,236,2943.25,2766.15,42.74421230942962,23.998201578726704,0,0,0,0,0,0,0.0,1
570,570,2024-04-23T00:00:00,2852.0,2877.95,2844.0,2874.9,929062,ASIANPAINT,236,2943.25,2766.15,61.40598531902883,42.69715791454923,0,0,0,0,0,0,0.0,1
571,571,2024-04-24T00:00:00,2882.95,2883.1,2860.0,2867.75,718441,ASIANPAINT,236,2943.25,2766.15,57.368718238283435,53.8396386222473,0,0,0,0,0,0,0.0,1
572,572,2024-04-25T00:00:00,2865.0,2869.9,2829.05,2861.45,1594152,ASIANPAINT,236,2943.25,2766.15,53.8114059853189,57.528703180877066,0,0,0,0,0,0,-0.0,1
573,573,2024-04-26T00:00:00,2870.0,2878.2,2837.05,2844.15,625507,ASIANPAINT,236,2927.75,2766.15,48.2673267326733,53.14915031875855,0,0,0,0,0,0,-0.0,1
574,574,2024-04-29T00:00:00,2844.15,2873.95,2839.0,2868.2,566219,ASIANPAINT,236,2916.45,2766.15,67.89753825681963,56.65875699160395,0,0,0,0,0,0,0.0,1
575,575,2024-04-30T00:00:00,2855.0,2912.0,2855.0,2875.9,1290649,ASIANPAINT,236,2916.45,2766.15,73.02062541583513,63.06183013510937,0,0,0,0,0,0,0.0,1
